company_number,Officer_full_name,occupation,LinkedIn ID
12285629,"Prof Walmsley, Ian Alexander",Academic (Provost And Professor Of Physics),https://www.linkedin.com/in/ian-walmsley-1b18ba68/?originalSubdomain=uk
12285629,Richard Leefe Douglas Murray,Ceo Of Orca Computing,https://www.linkedin.com/in/richardmurray6/?originalSubdomain=uk
12285965,Amit Gupta,Director,https://www.linkedin.com/in/amit-gupta-1131b96/?originalSubdomain=uk
12289825,Ian Roberts,Chartered Accountant,https://www.linkedin.com/in/ian-roberts-9285913/?originalSubdomain=uk
12289825,Kevin Brian Espinola,Attorney,https://www.linkedin.com/in/kevin-espinola-4938a09/
12302265,Emile John Axelrad,Company Director,https://www.linkedin.com/in/emile-axelrad/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
12302265,Nigel Gideon Axelrad,Company Director,https://www.linkedin.com/in/emile-axelrad/?originalSubdomain=uk
12316027,Andrew David Heather,Engineer,https://www.linkedin.com/in/andrew-heather-18847268/?originalSubdomain=uk
12316027,Andrew John Dollin,Engineer,https://www.linkedin.com/in/andy-dollin-91a29816/?originalSubdomain=uk
12320610,Magdalena Malgorzata Cholewa,Director,https://www.linkedin.com/in/magdalenacholewa/?originalSubdomain=uk
12320610,Sean Rintoul,Director,https://www.linkedin.com/in/seanrintoulcmiosh/?originalSubdomain=uk
12335663,Ellison Anne Williams,Founder & Ceo,https://www.linkedin.com/in/ellison-anne-williams-98102a127/
12337390,"Dr Watts, Michael Stephen Arthur",Director,https://www.linkedin.com/in/doctormikewatts/?originalSubdomain=uk
12337390,James Michael Lomas,Director,https://www.linkedin.com/in/james-lomas-920565109/?originalSubdomain=uk
12348524,Darren Ronald Ransley,Managing Director,https://www.linkedin.com/in/darren-ransley/?originalSubdomain=uk
12348524,Tomaz Gornik,Director,https://www.linkedin.com/in/tomazgornik/?originalSubdomain=si
12361823,Justin Marcus Jenkins,Director ,https://www.linkedin.com/in/justin-jenkins-jj/?originalSubdomain=uk
12377501,Genevieve Leveille,Entrepreneur,https://www.linkedin.com/in/mgleveille/?originalSubdomain=uk
12390418,Charles Stacy Muirhead,Technology Entrepreneur,https://www.linkedin.com/in/charliemuirhead/?originalSubdomain=uk
12401677,Francois Rodrigue,Cfo,https://www.linkedin.com/in/francois-rodrigue-6503a428/
12401677,Stephane Germain,President & Ceo,https://www.linkedin.com/in/stephane-germain-a1757a64/
12418133,Peter James Osborne,Director,https://www.linkedin.com/in/pete-osborne/?originalSubdomain=uk
12418133,Robert Charles Rex Gaskell,Director,https://www.linkedin.com/in/robgaskell/
12432598,Omer Timianker,Director,https://www.linkedin.com/in/omri-timianker-2a41925/?originalSubdomain=uk
12480353,"Dr Bailey, Ian David",Chartered Engineer,https://www.linkedin.com/in/ianbailey/?originalSubdomain=uk
12489434,Mashooq Badar,Managing Director,https://www.linkedin.com/in/mashooq/
12489434,Sandro Nardi Mancuso,Managing Director,https://www.linkedin.com/in/sandromancuso/
12495811,Ruth Frances Brennan,,https://www.linkedin.com/in/ruthfbrennan/
12508218,Nigel Redwood,,https://www.linkedin.com/in/nigelredwood/
12538909,Christopher Mark Holland,Director,https://www.linkedin.com/in/chrisholland8/
12572147,Anthony David Peake,Chief Executive,https://www.linkedin.com/in/apeake/
12575729,James Roderick Clark,Manager,https://www.linkedin.com/in/jamie-clark-1151691b/
12579596,Janet Edith Nkabidwa Collyer,Chair Person,https://www.linkedin.com/in/janet-collyer/
12579596,Marko Wolodymyr Von Der Leyen,Director,https://www.linkedin.com/in/markovonderleyen/
12586186,"Dr Clark, Stephen",Company Director,https://www.linkedin.com/in/steve-clark-b553053/
12586186,Michael Peter Hall,Software Engineer,https://www.linkedin.com/in/michaelpeterhall/
12586186,Richard Higgs,Company Director,https://www.linkedin.com/in/richard-higgs-26a68b/
12586186,Thomas Alexander Hearn,Company Director,https://www.linkedin.com/in/alex-hearn-783332268/
12606286,Polly O'meara,Managing Director,https://www.linkedin.com/in/polly-o%E2%80%99meara-694a781aa/
12606286,Polly O'meara,(blank),https://www.linkedin.com/in/polly-o%E2%80%99meara-694a781aa/
12606286,Sean Michael O'meara,Technical Director,https://www.linkedin.com/in/sean-o-meara-38927133/
12684031,Cindy Van Niekerk,Ceo,https://www.linkedin.com/in/tocindyvanniekerk/
12714016,Christopher Mark Clinton,Director,https://www.linkedin.com/in/chrismclinton/
12726004,Daniel Richard Terrett,Chief Operating Officer,https://www.linkedin.com/in/dan-terrett/
12795055,Stewart Harvey Dresner,Company Director,https://www.linkedin.com/in/stewart-dresner-59a19912/
12801206,Jonathan Andrew Chang,(blank),https://www.linkedin.com/in/jchanger/
12801206,Rodrigo Shih-Hsin Liang,Chief Executive Officer,https://www.linkedin.com/in/rodrigo-liang/
12818706,Gareth Mark Walrond,Managing Partner,https://www.linkedin.com/in/garethwalrond/
12818706,Glen Gary Tapper,Managing Partner,https://www.linkedin.com/in/glentapper/
12818706,James Alan Blackman,Managing Partner,https://www.linkedin.com/in/jamesablackman/
12819043,"Dr Maroothynaden, Jason",Uk Director / Business Developer,https://www.linkedin.com/in/dr-jason-maroothynaden-fraes-41bb5022/
12819043,Francois-Xavier Laffont,Managing Director,https://www.linkedin.com/in/francois-xavier-laffont-csgroup/?locale=en_US
12825578,Antony Philip Cockle,Director,https://www.linkedin.com/in/antonycockle/
12851975,Steven Zwinkels,Director,https://www.linkedin.com/in/steven-zwinkels-16771b89/
12949615,Chris Hornung,Company Director,https://www.linkedin.com/in/chris-hornung-7b36a52/
12976318,Barry Peter Milchem,Non-Exec Director,https://www.linkedin.com/in/barry-milchem-7232a516/
12976318,Richard Charles Keyse,Chief Executive,https://www.linkedin.com/in/richard-keyse/
12976318,Shayne Gould,Director,https://www.linkedin.com/in/shayne-gould-063641178/
12976318,Stephen James Blundell,Director,https://www.linkedin.com/in/steve-blundell-15b41a4/
12978875,Matthew John Dowling,Managing Director,https://www.linkedin.com/in/matt-dowling-5b054b172/
13007933,Adrian Nicholas Cooke,Director,https://www.linkedin.com/in/adrian-cooke-90745a10a/
13007933,Gita Bapodra,Director,https://www.linkedin.com/in/gita-keshvara-bapodra-7b9232b/
13007933,Jonathan Yarr,Executive Director,https://www.linkedin.com/in/jonathan-yarr-10580934/
13007933,Timothy Roy Ryall,Director,https://www.linkedin.com/in/tim-ryall-34b77b47/
13033810,Alexander Kehoe,Director,https://www.linkedin.com/in/alex-kehoe/
13070754,Graeme Duncan Robert Payne,Director,https://www.linkedin.com/in/graeme-payne-3ba61335/
13070956,Anthony David Levy,Director,https://www.linkedin.com/in/anthonylevy/
13070956,Soren Kirkegaard Sorensen,Ceo,https://www.linkedin.com/in/s%C3%B8ren-s%C3%B8rensen-06635a33/
13152981,"Dr Dare, Hayley",Consultant Clinical Psychologist,https://www.linkedin.com/in/dr-hayley-dare-b0398567/
13152981,Gavin Wayne Richardson,Director,https://www.linkedin.com/in/gavin-richardson-2655875/
13157734,Alexander James Elbourne,Taxi Driver,https://www.linkedin.com/in/alex-elbourne-281467160/
13157734,Ryan Thomas Elbourne,Taxi Driver,https://www.linkedin.com/in/ryan-elbourne-8100a318b/
13184807,Adrian Peter Blair,Chief Executive Officer,https://www.linkedin.com/in/adrianblair/
13184807,Angela Charlotte Seymour-Jackson,Company Director,https://www.linkedin.com/in/angela-seymour-jackson-a3395835/
13184807,Anne Margaret Mcsherry,(blank),https://www.linkedin.com/in/anne-mcsherry-1919a3b/
13184807,Claire Suzanne Davenport,Company Director,https://www.linkedin.com/in/claire-davenport-online/?locale=en_US
13184807,Hanno Damm,Chief Financial Officer,https://www.linkedin.com/in/hannodamm/
13184807,Joseph Kindall Hurd Iii,Company Director,https://www.linkedin.com/in/joehurd/
13184807,Peter Holten Mãœhlmann,Company Director,https://www.linkedin.com/in/peter-holten-muhlmann/
13184807,Rachel Elizabeth Kentleton,Company Director,https://www.linkedin.com/in/rachelkentleton/
13219564,Malcolm John Travers,Company Director,https://www.linkedin.com/in/malcolm-travers-689b2434/
13219564,Nicholas Alexander Campbell,Managing Director,https://www.linkedin.com/in/nick-campbell-36074725/
13234998,Chimezie Emewulu,Company Director,https://www.linkedin.com/in/chimezie-emewulu-35742392/?originalSubdomain=uk
13303096,David John Pearson,Chief Operating Officer Kyndryl Uki,https://www.linkedin.com/in/david-pearson-19217a11/?originalSubdomain=uk
13303096,Douglas Claude Digiorno Jr,Finance Director,https://www.linkedin.com/in/douglasdigiorno/
13303096,Jonathan Mark Ingram,Managing Partner,https://www.linkedin.com/in/jonathaningram/
13303096,Martin William Graves,(blank),https://www.linkedin.com/in/martin-graves-672966200/?originalSubdomain=uk
13303096,Sharon Treanor,Human Resources Director,https://www.linkedin.com/in/sharon-oliver-10/?originalSubdomain=uk
13305101,Danielle Thompson,Director,https://www.linkedin.com/in/danielle-thompson-99078b70/?originalSubdomain=uk
13310119,Mandip Singh Bharj,Director,https://www.linkedin.com/in/mandipbharj/?originalSubdomain=uk
13355066,Kannan Swamy,Company Director,https://www.linkedin.com/in/kannanswamy/?originalSubdomain=uk
13355066,Mark Adam Longhurst,Company Director,https://www.linkedin.com/in/mark-longhurst-8007356a/?originalSubdomain=uk
13355066,Shaun Prescott,Company Director,https://www.linkedin.com/in/shaunprescott/?originalSubdomain=uk
13373950,Christopher Martin Sharkey,Director,https://www.linkedin.com/in/martinsharkey/?originalSubdomain=uk
13373950,Simon James Lewis,Director,https://www.linkedin.com/in/lewissimonlewis/?originalSubdomain=uk
13387340,Richard Mark Jordan,Driving Instructor,https://www.linkedin.com/in/richard-jordan-26831843/?originalSubdomain=uk
13397478,Sylvia Kwok,Company Director,https://www.linkedin.com/in/sylvia-kwok-87b6a021/?originalSubdomain=uk
13406761,Matthew Farmer,Director,https://www.linkedin.com/in/mjfarmer/?originalSubdomain=uk
13406761,Matthew Farmer,(blank),https://www.linkedin.com/in/mjfarmer/?originalSubdomain=uk
13406761,Michael David Chalmers,Chief Executive Officer,https://www.linkedin.com/in/michaeldchalmers/?originalSubdomain=uk
13406761,Sebastian Pendarves Bulpin,Company Director,https://www.linkedin.com/in/seb-b-7300664/?originalSubdomain=uk
13409409,Adam Michael Casey,Director,https://www.linkedin.com/in/adam-casey-26899466/?originalSubdomain=uk
13409409,Nathan John Tittensor,Director,https://www.linkedin.com/in/nathan-tittensor/?originalSubdomain=uk
13415138,Sarah Jane Dixon,Director,https://www.linkedin.com/in/sarah-dixon-b923181/?originalSubdomain=uk
13440981,Rahul Dev Tyagi,Company Director,https://www.linkedin.com/in/rahuldtyagi/?originalSubdomain=uk
13452368,Mark Jeffrey Lowe,Director,https://www.linkedin.com/in/mark-lowe-099495150/?originalSubdomain=uk
13522085,Benjamin Eduardo Pollock Mas,Company Director,https://www.linkedin.com/in/benjamin-e-pollock/?originalSubdomain=uk
13522085,Vincent Pollock Mas,Company Director,https://www.linkedin.com/in/vincent-pollock/?locale=en_US
13539118,John Mcloughlin,Managing Director,https://www.linkedin.com/in/j2johnmcloughlin/?originalSubdomain=uk
13539118,Keith Francis Mullan,Director,https://www.linkedin.com/in/keith-mullan-458bb926/?originalSubdomain=uk
13575875,Owen Orr Denby,General Counsel,https://www.linkedin.com/in/owen-denby-36311434/
13580377,Daniel Belcher,Company Director,https://www.linkedin.com/in/daniel-belcher-08b75159/?trk=public_profile_samename-profile&originalSubdomain=uk
13601174,Jeremy David Cross,Director,https://www.linkedin.com/in/jeremy-cross-3a98371b/?originalSubdomain=uk
13601174,Robert Buckland,Director,https://www.linkedin.com/in/rob-buckland-a96b2947/?originalSubdomain=uk
13601174,Toddington Warwick Harper,Director,https://www.linkedin.com/in/toddington/?originalSubdomain=uk
13602589,Ben Thomas Harper,Electrical Engineer,https://www.linkedin.com/in/ben-harper-8b7a7774/?originalSubdomain=uk
13602589,Godfrey Jonathan Gaston,Retired Operations Director And Founder,https://www.linkedin.com/in/godfrey-gaston-0b7861/?originalSubdomain=uk
13602589,Melissa Rebecca Chambers,Electrical Engineer,https://www.linkedin.com/in/melissachambers/?originalSubdomain=uk
13602589,Nicholas John Kingsbury,Company Director,https://www.linkedin.com/in/sam-kingsbury-634a3b98/?originalSubdomain=uk
13609125,John Bolton Craig,Accountant,https://www.linkedin.com/in/johncraig4/?originalSubdomain=uk
13610618,Ashley Elizabeth Mcgrane,Attorney,https://www.linkedin.com/in/ashley-mcgrane-a8779a9/
13610618,Ashley Elizabeth Mcgrane,(blank),https://www.linkedin.com/in/ashley-mcgrane-a8779a9/
13622997,Allan William Fairley,Director,https://www.linkedin.com/in/allanwfairley/?originalSubdomain=uk
13661010,Christopher Francis Weston,Director,https://www.linkedin.com/in/chris-weston-0251763/
13661010,Julian James Storr,Director,https://www.linkedin.com/in/julian-storr-30a0b92a/?originalSubdomain=uk
13668201,Raphael Jacob Tehranian,Director,https://www.linkedin.com/in/jbrosen/
13668201,Richard Aaron Libbey,Director,https://www.linkedin.com/in/raaronlibbey/
13708842,Philip Joseph Maguire,Company Director,https://www.linkedin.com/in/philip-maguire/
13708842,Terry Dunne,Company Director,https://www.linkedin.com/in/terry-dunne/
13743906,Ian Duncan Stobie,Company Director,https://www.linkedin.com/in/ian-stobie-frsa-3342741/?originalSubdomain=uk
13743906,Richard Martin Turner,Company Director,https://www.linkedin.com/in/rick-turner-3959279/?originalSubdomain=uk
13787334,Christian Oliver,Company Director,https://www.linkedin.com/in/christian-oliver-276b2b12b/?originalSubdomain=uk
13787334,Matthew Daniel Stagg,Company Director,https://www.linkedin.com/in/matt-stagg-5956a882/?originalSubdomain=uk
13787334,Scott Stainton,Company Director,https://www.linkedin.com/in/dr-scott-stainton-26a98349/?originalSubdomain=uk
13801919,Mihai Firtala,Director,https://www.linkedin.com/in/mihai-firtala-059606b6/?originalSubdomain=uk
13813981,Parth Balvantrai Desai,Managing Director,https://www.linkedin.com/in/parthdesai01/?originalSubdomain=uk
13877463,Daniel Faber,Chief Executive Officer & Co-Founder,https://www.linkedin.com/in/danielfaber/
13877463,Jacob Michael Geer,Managing Director,https://www.linkedin.com/in/jacob-geer-615081218/?originalSubdomain=uk
13877463,Mansoor Jabir Shar,Managing Director,https://www.linkedin.com/in/mshar/?originalSubdomain=uk
13907128,Ophelia Wendy Elizabeth Brown,"Vc Investor, Founder And Managing Partner At Bloss",https://www.linkedin.com/in/opheliabrown/
13907128,Rajvinder Kaur Khaira,Director,https://www.linkedin.com/in/raj-khaira/?originalSubdomain=uk
13907128,Sean Thomas Williams,Director,https://www.linkedin.com/in/sean-williams-88336225/?originalSubdomain=uk
13913625,Daniel Christopher Beechey,Director,https://www.linkedin.com/in/daniel-beechey-6741b41b2/?originalSubdomain=uk
13913625,Matthew Owen Wills,Director,https://www.linkedin.com/in/matthew-wills-4ab4b191/?originalSubdomain=uk
13926037,Sonia Christina Mendes Fernandes Pereira,Director,https://www.linkedin.com/in/sonia-pereira-0a4879236/?originalSubdomain=uk
13942096,Joseph Samuel Waller,Director,https://www.linkedin.com/in/joseph-waller-b4072b3/?originalSubdomain=uk
13942096,Michael Kristian Odling-Smee,Director,https://www.linkedin.com/in/michael-odling-smee/?originalSubdomain=uk
13966972,Kenneth Mark Turley,Managing Director,https://www.linkedin.com/in/kenturley/?originalSubdomain=uk
13966972,Yoram Aldo Aron,Managing Director,https://www.linkedin.com/in/yoram-aron-34b47a111/?originalSubdomain=uk
13978665,Nicholas James Frall,Director,https://www.linkedin.com/in/nickfrall/?originalSubdomain=uk
13978665,Roland Arthur Sheppard Lyle,Director,https://www.linkedin.com/in/roland-lyle/?originalSubdomain=uk
14005345,Thomas Anthony Somers,Director,https://www.linkedin.com/in/tom-somers-4646a261/?originalSubdomain=uk
14005345,Topi Johannes Tiihonen,Director,https://www.linkedin.com/in/topi-tiihonen-3b83832b/
14005353,Esteban Castano,Ceo,https://www.linkedin.com/in/ecastano/
14005353,Rahul Raina,Cto,https://www.linkedin.com/in/rahulr0609/
14006392,Nicola Grant,Receptionist,https://www.linkedin.com/in/nicky-grant-669998a7/?originalSubdomain=uk
14023744,"Dr Rocchetto, Marco",Chief Executive,https://www.linkedin.com/in/marco-rocchetto-50633a92/?originalSubdomain=uk
14023744,Marcel Adam Debczynski,Director,https://www.linkedin.com/in/marcel-debczynski-8b052325/?originalSubdomain=uk
14051013,Kerry Johnson,Director,https://www.linkedin.com/in/kerry-johnson-2a258929b/?originalSubdomain=uk
14051013,Martin Robert Watts,Director,https://www.linkedin.com/in/martin-watts-95b2a84/
14085487,Gregory Gerot,Director,https://www.linkedin.com/in/gregory-gerot-24830556/?originalSubdomain=uk
14085487,Nicola Jane Hayes,Non-Executive Director,https://www.linkedin.com/in/nicola-hayes-9863475/
14106498,Christian Axelsson,Engineer,https://www.linkedin.com/in/christian-axelsson/?originalSubdomain=uk
14147440,Nathan Giles Runnicles,"Cfo, Qa Group",https://www.linkedin.com/in/nathan-runnicles-03a97813/?originalSubdomain=uk
14147440,Nathan Giles Runnicles,(blank),https://www.linkedin.com/in/nathan-runnicles-03a97813/?originalSubdomain=uk
14231961,"Dr Alfardus, Huda",Director,https://www.linkedin.com/in/huda-alfardus/
14245763,David Alan Smith,Company Director,https://www.linkedin.com/in/dasmith1/?originalSubdomain=uk
14245763,Guillaume Bertrand Tissot,Company Director,https://www.linkedin.com/in/guillaume-tissot-42901528/?originalSubdomain=uk
14245763,Moya Jane Hayhurst,(blank),https://www.linkedin.com/in/moyahayhurst/?originalSubdomain=uk
14245763,Roland Jean Andre Moquet,,https://www.linkedin.com/in/roland-moquet-4644b511b/?locale=en_US
14272824,Gareth Edward Lee,Director,https://www.linkedin.com/in/gareth-lee-b94bbb8b/?originalSubdomain=uk
14330063,Maarten Wegdam,Ceo,https://www.linkedin.com/in/wegdam/
14330063,Wilhelmus Peter Mathieu Janssen,Cmo,https://www.linkedin.com/in/wiljansseninnovation/
14349251,Hannah Mocroft,Managing Director,https://www.linkedin.com/in/hannahmocroft/?originalSubdomain=uk
14366711,Robert Bundsag,Director,https://www.linkedin.com/in/robert-bundsag/?originalSubdomain=uk
14366711,Sandor Bundsag,Director,https://www.linkedin.com/in/s%C3%A1ndor-bunds%C3%A1g-612205257/?originalSubdomain=uk
14374044,Andre Krull,Coo,https://www.linkedin.com/in/andrekrull/
14374044,Jonathan Matthew Cheal,Sales Director,https://www.linkedin.com/in/jmcheal/?originalSubdomain=uk
14374044,Neringa Narbutiene,Cfo,https://www.linkedin.com/in/neringa-narbutiene-94120874/?originalSubdomain=lt
14404427,George Bieberbach Jr,Director,https://www.linkedin.com/in/george-bieberbach-a3171232/
14404427,Ian Howard Griffiths,Director,https://www.linkedin.com/in/ian-griffiths-2ba40424/?originalSubdomain=uk
14404427,Jonathan Hurst,Director,https://www.linkedin.com/in/jonathan-hurst-a837966/
14404427,Paul E. Bieringer,Director,https://www.linkedin.com/in/paul-e-bieringer-53860b64/
14407841,Christopher Emil Spillman,Attorney,https://www.linkedin.com/in/cspillman/
14434878,Ivan Pylypchuk,Company Director,https://www.linkedin.com/in/ivanpylypchuk/?originalSubdomain=uk
14434878,Petro Melnyk,Company Director,https://www.linkedin.com/in/petro-melnyk-9236a7300/?trk=people-guest_people_search-card&originalSubdomain=uk
14452968,James Clifford Clements,Transport Manager,https://www.linkedin.com/in/james-clements-501916205/?originalSubdomain=uk
14478881,Andrew Peter Fletcher,Accountant,https://www.linkedin.com/in/andy-fletcher-75a94/?originalSubdomain=uk
14490879,Antonio Gilbert Gomes,Business Executive,https://www.linkedin.com/in/tonygomes2/
14490879,Antonio Gilbert Gomes,(blank),https://www.linkedin.com/in/tonygomes2/
14490879,Brian Lee Shytle,Treasurer,https://www.linkedin.com/in/brian-shytle-40755986/
14532760,Ravi Teja Bommireddipalli,Sevice,https://www.linkedin.com/in/ravi-teja-bommireddipalli-95a1583/
14595484,Gary Edward Barnes,Director,https://www.linkedin.com/in/garybarnes1812/?originalSubdomain=uk
14595484,Kelly Steven Waters,Director,https://www.linkedin.com/in/kellywaters/?originalSubdomain=uk
14595484,Martin John Wassell,Non-Executive Director,https://www.linkedin.com/in/martin-wassell-b53b0a/?originalSubdomain=uk
14595484,Zane Gambasin,Director,https://www.linkedin.com/in/zanegambasin/?originalSubdomain=uk
14619117,Iryna Mahalias,Director,https://www.linkedin.com/in/iryna-mahalias/?originalSubdomain=uk
14624888,Laurence Edward Reynolds,Managing Director,https://www.linkedin.com/in/laurence-reynolds-505271b4/?originalSubdomain=uk
14658519,Edward Charles Blum,Film Producer,https://www.linkedin.com/in/legal-video-production/?originalSubdomain=uk
14708427,Ashwini Kumar Rath,Director And Ceo,https://www.linkedin.com/in/ashwinirath/
14718482,Adam Alan Frost,Director,https://www.linkedin.com/in/adam-frost-49b8a2184/?originalSubdomain=uk
14718482,Connie Marie Frost,(blank),https://www.linkedin.com/in/connie-frost-1a80391b3/?originalSubdomain=uk
14742564,Nathan David Rundle,Ceo,https://www.linkedin.com/in/nathan-rundle-3811427/?originalSubdomain=uk
14743943,Craig Anthony Tattersall,Van Driver,https://www.linkedin.com/in/craig-tattersall-01ab6b2b/?originalSubdomain=uk
14747217,Petrus Willibrordus Hermeling,Company Director,https://www.linkedin.com/in/peter-hermeling-6735611/
14763822,Markus Pflitsch,Diploma Physicist,https://www.linkedin.com/in/markus-pflitsch-22327bb1/
14763822,Vishal Shete,Executive,https://www.linkedin.com/in/vishalshete/?originalSubdomain=uk
14800399,Christine Mcgarry,Chief Operating Officer,https://www.linkedin.com/in/ckmcgarry/
14800399,Enrique Oti,Chief Technology Officer,https://www.linkedin.com/in/enrique-oti/?originalSubdomain=uk
14800399,Tyler Sweatt,Chief Revenue Officer,https://www.linkedin.com/in/tylersweatt/
14850412,Micheal Sean Halloran,Director,https://www.linkedin.com/in/micheal-halloran-126617113/?originalSubdomain=uk
14981224,John Lott,Director,https://www.linkedin.com/in/john-lott-295276189
14981224,John Sinclair,Chief Executive Officer,https://www.linkedin.com/in/john-sinclair-602a10/
15003850,Igal Hakan Mitrani,Consultant,https://www.linkedin.com/in/hakanmitrani/?originalSubdomain=uk
15003850,Onur Erdogan,Engineer,https://www.linkedin.com/in/erdogano/
15022615,Andrew James Lewis,Software Developer,https://www.linkedin.com/in/andrewjameslewis/?originalSubdomain=uk
15058561,Benjamin Elliot Norton,Director,https://www.linkedin.com/in/ben-norton-a23174232/?originalSubdomain=uk
15058561,Thomas Asutin Shaw,Director,https://www.linkedin.com/in/tom-shaw-70169210/?originalSubdomain=uk
15059715,Callum Patrick Walsh,Director,https://www.linkedin.com/in/callum-walsh-b7249898/?originalSubdomain=uk
15074361,Soumyajit Chakraborty,Services,https://www.linkedin.com/in/soumyajit-chakraborty/
15076659,Susanne Rothwell,Marketing Director,https://www.linkedin.com/in/susanne-rothwell-digital-marketing-consultant-535098255/
15170044,Keshav Sankla,Director,https://www.linkedin.com/in/keshav-sankla-a92782151/
15170044,Kishore Kumar Sankla,Chief Executive Officer,https://www.linkedin.com/in/kishore-sankla-a554694/
15170044,Kush Sankla,Director,https://www.linkedin.com/in/kush-sankla-b9bb8460/
15170044,Leena Sankla,Director,https://www.linkedin.com/in/leena-sankla-ffph-frsph-33098063/
15188046,John Kevin Spencer,Company Director,https://www.linkedin.com/in/john-spencer-b47aa020a/
15248560,Carol Ann Shanahan,Company Director,https://www.linkedin.com/in/carolshanahan/
15248560,Richard Mark Wood,Chief Executive Officer,https://www.linkedin.com/in/richard-wood-synectics/
15251284,Angelo Dalli,Chief Scientific Officer,https://www.linkedin.com/in/angelodalli/
15251284,Kenneth Peter Cassar,Ceo,https://www.linkedin.com/in/ken-cassar-a240522/
15251284,Mauro Pirrone,Chief Software Architect,https://www.linkedin.com/in/mauropirrone/?originalSubdomain=mt
15251284,Olga Maximovna Finkel,Lawyer,https://www.linkedin.com/in/olga-finkel/
15287180,Hristo Hristov Popov,Chief Business Development Officer,https://www.linkedin.com/in/hristo-hristov-43b7aa11b/?originalSubdomain=bg
15344720,"Mr. Atri, Tushar",Director,https://www.linkedin.com/in/tushar-atri-2b9862154/
15344720,Ritwik Chawla,Lawyer,https://www.linkedin.com/in/ritwik-chawla-3ba73986/
15366570,Benjamin Paul Taylor,Company Director,https://www.linkedin.com/in/benjamta/
15366570,James Andrew Duez,Director,https://www.linkedin.com/in/jamesduez/
15412475,Gavin Desmond Mcewan,Accountant,https://www.linkedin.com/in/gavin-mcewan/?originalSubdomain=uk
15412475,Mark Steven Thomas,Company Director,https://www.linkedin.com/in/mark-thomas-64a01089/?originalSubdomain=uk
15412475,Teifion Mark Hill,(blank),https://www.linkedin.com/in/teifionhill/?originalSubdomain=uk
15452825,Andrew William King,Company Director,https://www.linkedin.com/in/andrew-king-58423b7/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
15452825,William Nicholas Earl,Director,https://www.linkedin.com/in/will-earl-51b948229/?originalSubdomain=uk
15497037,Alexander Geoffrey Warburton,Company Director,https://www.linkedin.com/in/alex-warburton-8a07a82b0/?originalSubdomain=uk
15497037,Christopher David Williams,Company Director,https://www.linkedin.com/in/chris-williams-57234310/?originalSubdomain=uk
15497037,Marc Fred Warburton,Company Director,https://www.linkedin.com/in/marcwarburton/?originalSubdomain=uk
15544543,"Ms. Marroquin, Aimee R.",Vp - Global Tax,https://www.linkedin.com/in/aimee-marroquin-8bb20377/
15614697,Andrew John Hilton,Managing Director,https://www.linkedin.com/in/andy-hilton/?originalSubdomain=uk
15635697,Andrew Page,Director,https://www.linkedin.com/in/andrew-page-apache-ix/?originalSubdomain=uk
15635697,John Jeffrey Marsh,Project Manager,https://www.linkedin.com/in/john-marsh-459a3821/?originalSubdomain=uk
15635697,Martin John Allsop,Management Consultant,https://www.linkedin.com/in/martin-allsop-315179159/?originalSubdomain=uk
15805704,Linda Watson,Director,https://www.linkedin.com/in/linianhoists/?originalSubdomain=uk
FC029175,Jacob Daniel Bernstein,(blank),https://www.linkedin.com/in/jacob-bernstein-7627b74/
FC033686,Kyle David Whitehill,Chief Executive,https://www.linkedin.com/in/kyle-whitehill-9b8469/?originalSubdomain=uk
FC033686,Marios Fotiou,Director,https://www.linkedin.com/in/mariosfotiou/?originalSubdomain=cy
FC033686,Robert Plews,Accountant,https://www.linkedin.com/in/robplews/?originalSubdomain=uk
FC034430,Andrew James Waitman,,https://www.linkedin.com/in/andrew-w-333322/
FC034430,Jonathan Hughes,Director Of Sales,https://www.linkedin.com/in/jonathan-hughes-30472bb6/
FC034430,Matthew Whitteker,Vp Marketing,https://www.linkedin.com/in/matt-whitteker-06596011/
FC034430,Russell Frederick,(blank),https://www.linkedin.com/in/russell-frederick-a48a224/
FC037255,Carolina Klint,Ceo Marsh North West Region,https://www.linkedin.com/in/carolina-klint-2196042/?originalSubdomain=se
FC037255,Francois Thomas,Cfo Marsh Belgium & Luxembourg,https://www.linkedin.com/in/francois-thomascfo/
NI050867,"Mr. Chin, Kyle Michael","Gvp, General Counsel And Corporate Secretary",https://www.linkedin.com/in/chinkyle/
NI634844,Thomas Mallon,Principal Engineer,https://www.linkedin.com/in/tom-mallon-25a8037/?originalSubdomain=uk
NI642876,Giancarlo Di Vece Casir,Executive,https://www.linkedin.com/in/giancarlo-di-vece-a0aa8864/
NI642876,Ignacio Adolfo Miranda Ceballos,(blank),https://www.linkedin.com/in/ignacio-miranda/
NI650507,Christopher Adam Nixon,Company Director,https://www.linkedin.com/in/chris-nixon-a65768249/?originalSubdomain=uk
NI658717,Eva-Daniela Menzky,(blank),https://www.linkedin.com/in/daniela-menzky-3073494/?originalSubdomain=uk
NI658717,Koenraad Andre Gijsbers,Company Director,https://www.linkedin.com/in/koen-gijsbers-9286294/
NI658717,Stephen Ronald Berry,Director,https://www.linkedin.com/in/steve-berry-74045a14/?originalSubdomain=uk
